Area de Abrangencia,Semana Epidemiologica,Data da Instalacao,Data da Coleta,Status
C.S.VALE DO JATOBA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.VALE DO JATOBA,31,02/08/2017,09/08/2017,POSITIVO
C.S.INDEPENDENCIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.INDEPENDENCIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.INDEPENDENCIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.INDEPENDENCIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.INDEPENDENCIA,31,02/08/2017,09/08/2017,POSITIVO
C.S.INDEPENDENCIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.INDEPENDENCIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.INDEPENDENCIA,31,02/08/2017,09/08/2017,POSITIVO
C.S.INDEPENDENCIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.INDEPENDENCIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.URUCUIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.URUCUIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.URUCUIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.URUCUIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.URUCUIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.URUCUIA,31,02/08/2017,09/08/2017,POSITIVO
C.S.URUCUIA,31,02/08/2017,09/08/2017,POSITIVO
C.S.URUCUIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.URUCUIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.URUCUIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.URUCUIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.URUCUIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.URUCUIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.URUCUIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.PARAISO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.PARAISO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.PARAISO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.PARAISO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.PARAISO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.PARAISO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.BOM JESUS,31,02/08/2017,09/08/2017,POSITIVO
C.S.BOM JESUS,31,02/08/2017,09/08/2017,NEGATIVO
C.S.BOM JESUS,31,02/08/2017,09/08/2017,NEGATIVO
C.S.BOM JESUS,31,02/08/2017,09/08/2017,NEGATIVO
C.S.BOM JESUS,31,02/08/2017,09/08/2017,NEGATIVO
C.S.BOM JESUS,31,02/08/2017,09/08/2017,NEGATIVO
C.S.BOM JESUS,31,02/08/2017,09/08/2017,NEGATIVO
C.S.BOM JESUS,31,02/08/2017,09/08/2017,POSITIVO
C.S.BOM JESUS,31,02/08/2017,09/08/2017,NEGATIVO
C.S.BOM JESUS,31,02/08/2017,09/08/2017,NEGATIVO
C.S.BOM JESUS,31,02/08/2017,09/08/2017,POSITIVO
C.S.BOM JESUS,31,02/08/2017,09/08/2017,NEGATIVO
C.S.BOM JESUS,31,02/08/2017,09/08/2017,POSITIVO
C.S.JARDIM FILADELFIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.JARDIM FILADELFIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.JARDIM FILADELFIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.JARDIM FILADELFIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.JARDIM FILADELFIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.JARDIM FILADELFIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.JARDIM FILADELFIA,31,02/08/2017,09/08/2017,NEGATIVO
C.S.JOAO PINHEIRO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.JOAO PINHEIRO,31,02/08/2017,09/08/2017,POSITIVO
C.S.JOAO PINHEIRO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.JOAO PINHEIRO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.JOAO PINHEIRO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.JOAO PINHEIRO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.JOAO PINHEIRO,31,02/08/2017,09/08/2017,POSITIVO
C.S.JOAO PINHEIRO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.JOAO PINHEIRO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.JOAO PINHEIRO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.JOAO PINHEIRO,31,02/08/2017,09/08/2017,POSITIVO
C.S.PEDREIRA PRADO LOPES,31,02/08/2017,09/08/2017,NEGATIVO
C.S.PEDREIRA PRADO LOPES,31,02/08/2017,09/08/2017,NEGATIVO
C.S.PEDREIRA PRADO LOPES,31,02/08/2017,09/08/2017,NEGATIVO
C.S.PEDREIRA PRADO LOPES,31,02/08/2017,09/08/2017,NEGATIVO
C.S.SAO CRISTOVAO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.SAO CRISTOVAO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.SAO CRISTOVAO,31,02/08/2017,09/08/2017,POSITIVO
C.S.SAO CRISTOVAO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.SAO CRISTOVAO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.SAO CRISTOVAO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.SAO CRISTOVAO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.SAO CRISTOVAO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.SAO CRISTOVAO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.SAO CRISTOVAO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.SAO CRISTOVAO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.PEDREIRA PRADO LOPES,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.TREVO,31,02/08/2017,09/08/2017,POSITIVO
C.S.TREVO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.TREVO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.TREVO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.TREVO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.TREVO,31,02/08/2017,09/08/2017,POSITIVO
C.S.TREVO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.TREVO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.TREVO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.TREVO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.TREVO,31,02/08/2017,09/08/2017,POSITIVO
C.S.TREVO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.TREVO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.TREVO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.TREVO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.TREVO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,POSITIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,POSITIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,POSITIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,POSITIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,POSITIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,POSITIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,POSITIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,02/08/2017,09/08/2017,POSITIVO
C.S.DOM ORIONE,31,02/08/2017,09/08/2017,NEGATIVO
C.S.TREVO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.CONFISCO,31,02/08/2017,09/08/2017,NEGATIVO
C.S.CALIFORNIA,31,02/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,POSITIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.CALIFORNIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.ITAMARATI 1,31,03/08/2017,10/08/2017,NEGATIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,NEGATIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,NEGATIVO
C.S.PADRE MAIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.PADRE MAIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.PADRE MAIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.PADRE MAIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.PADRE MAIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.PADRE MAIA,31,03/08/2017,10/08/2017,POSITIVO
C.S.SANTA ROSA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SANTA ROSA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SANTA ROSA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SANTA ROSA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SANTA ROSA,31,03/08/2017,10/08/2017,POSITIVO
C.S.SANTA ROSA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SANTA ROSA,31,03/08/2017,10/08/2017,POSITIVO
C.S.SANTA ROSA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SANTA ROSA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SANTA ROSA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SANTA ROSA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SANTA ROSA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.PADRE MAIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.PADRE MAIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SAO FRANCISCO,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SAO FRANCISCO,31,03/08/2017,10/08/2017,NEGATIVO
C.S.PADRE MAIA,31,03/08/2017,10/08/2017,POSITIVO
C.S.SAO FRANCISCO,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SAO FRANCISCO,31,03/08/2017,10/08/2017,POSITIVO
C.S.SAO FRANCISCO,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SAO FRANCISCO,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SAO FRANCISCO,31,03/08/2017,10/08/2017,NEGATIVO
C.S.PADRE MAIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.PADRE MAIA,31,03/08/2017,10/08/2017,NEGATIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,NEGATIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,NEGATIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,NEGATIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,NEGATIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,NEGATIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,NEGATIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,NEGATIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,NEGATIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,NEGATIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,NEGATIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,POSITIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,NEGATIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,POSITIVO
C.S.DOM ORIONE,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SAO FRANCISCO,31,03/08/2017,10/08/2017,POSITIVO
C.S.SAO FRANCISCO,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SAO FRANCISCO,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SAO FRANCISCO,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SAO FRANCISCO,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SAO FRANCISCO,31,03/08/2017,10/08/2017,NEGATIVO
C.S.SAO FRANCISCO,31,03/08/2017,10/08/2017,NEGATIVO
C.S.PADRE TIAGO,31,03/08/2017,11/08/2017,POSITIVO
C.S.PADRE TIAGO,31,04/08/2017,11/08/2017,POSITIVO
C.S.PADRE TIAGO,31,04/08/2017,11/08/2017,NEGATIVO
C.S.PADRE TIAGO,31,04/08/2017,11/08/2017,POSITIVO
C.S.SAO JOSE,31,04/08/2017,11/08/2017,NEGATIVO
C.S.SAO JOSE,31,04/08/2017,11/08/2017,POSITIVO
C.S.SAO JOSE,31,04/08/2017,11/08/2017,NEGATIVO
C.S.SERRANO,31,04/08/2017,11/08/2017,NEGATIVO
C.S.SAO JOSE,31,04/08/2017,11/08/2017,NEGATIVO
C.S.SERRANO,31,04/08/2017,11/08/2017,NEGATIVO
C.S.JARDIM ALVORADA,31,04/08/2017,11/08/2017,NEGATIVO
C.S.JARDIM ALVORADA,31,04/08/2017,11/08/2017,NEGATIVO
C.S.JARDIM ALVORADA,31,04/08/2017,11/08/2017,NEGATIVO
C.S.JARDIM ALVORADA,31,04/08/2017,11/08/2017,NEGATIVO
C.S.JARDIM ALVORADA,31,04/08/2017,11/08/2017,NEGATIVO
C.S.JARDIM ALVORADA,31,04/08/2017,11/08/2017,NEGATIVO
C.S.JARDIM ALVORADA,31,04/08/2017,11/08/2017,NEGATIVO
C.S.JARDIM ALVORADA,31,04/08/2017,11/08/2017,NEGATIVO
C.S.JARDIM ALVORADA,31,04/08/2017,11/08/2017,NEGATIVO
C.S.JARDIM ALVORADA,31,04/08/2017,11/08/2017,NEGATIVO
C.S.JARDIM ALVORADA,31,04/08/2017,11/08/2017,NEGATIVO
C.S.JARDIM ALVORADA,31,04/08/2017,11/08/2017,NEGATIVO
C.S.JARDIM ALVORADA,31,04/08/2017,11/08/2017,NEGATIVO
C.S.SERRANO,31,04/08/2017,11/08/2017,POSITIVO
C.S.SERRANO,31,04/08/2017,11/08/2017,NEGATIVO
C.S.SERRANO,31,04/08/2017,11/08/2017,NEGATIVO
C.S.SERRANO,31,04/08/2017,11/08/2017,NEGATIVO
C.S.SERRANO,31,04/08/2017,11/08/2017,POSITIVO
C.S.SERRANO,31,04/08/2017,11/08/2017,NEGATIVO
C.S.SERRANO,31,04/08/2017,11/08/2017,NEGATIVO
C.S.SERRANO,31,04/08/2017,11/08/2017,POSITIVO
C.S.SERRANO,31,04/08/2017,11/08/2017,NEGATIVO
C.S.SERRANO,31,04/08/2017,11/08/2017,NEGATIVO
C.S.SERRANO,31,04/08/2017,11/08/2017,NEGATIVO
C.S.SERRANO,31,04/08/2017,11/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,04/08/2017,14/08/2017,POSITIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,POSITIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.OSWALDO CRUZ,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,POSITIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,POSITIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,POSITIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,POSITIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,POSITIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.CARLOS CHAGAS,32,07/08/2017,14/08/2017,POSITIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,POSITIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,POSITIVO
C.S.NOSSA SENHORA APARECIDA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.TIA AMANCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.TIA AMANCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.TIA AMANCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.TIA AMANCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.TIA AMANCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.TIA AMANCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.TIA AMANCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.TIA AMANCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.TIA AMANCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.TIA AMANCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.TIA AMANCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.TIA AMANCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.TIA AMANCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.TIA AMANCIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,POSITIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,POSITIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,POSITIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.SANTA RITA DE CASSIA,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
C.S.MENINO JESUS,32,07/08/2017,14/08/2017,NEGATIVO
